,created_at,location,text
574,5/8/2019 12:56,,"We sincerely thank @VMWare for being a Gold Sponsor and making the AWS Community Day Sofia 2019 possible! More info about at https://t.co/PyT0uWQRzs.

#TechHuddle #AWSSofia #AWSSofia2019 #AWS #containers #serverless #AI #machinelearning #cloudcomputing #cloudservices https://t.co/kF3gh2YEU3"
575,5/11/2019 7:38,,Alex from #AWS giving lecture on #Serverless at #AWSSofia2019 https://t.co/l7tRNPvHAR
576,5/11/2019 7:28,,Don’t forget to pickup your goodie bag at #AWSSofia2019 #Sofia #AWS https://t.co/qF0knm39Kp
577,5/11/2019 7:22,,At #AWSSofia2019 in #Sofia. Plamen is giving a lecture on scaling a chat app using #AWS. https://t.co/GRj0SAMLQv
578,5/9/2019 12:55,,"We sincerely thank @HolidayExtras for being a Silver Sponsor and making the AWS Community Day Sofia 2019 possible! 

#TechHuddle #AWSSofia #AWSSofia2019 #AWS #containers #serverless #AI #machinelearning #cloudcomputing #cloudservices https://t.co/CFUjBsAdcz"
579,5/11/2019 8:36,,Different categories of databases and #AWS product mapping #AWSSofia2019 https://t.co/kKBMDu1dmT
580,5/9/2019 12:46,,"A big thank you to @SiteGround for being a Platinum Sponsor for AWS Community Day Sofia 2019. 
More info at https://t.co/PyT0uWQRzs.

#TechHuddle #AWSSofia #AWSSofia2019 #AWS #containers #serverless #AI #machinelearning #cloudcomputing #cloudservices https://t.co/mqcVA7WUlw"
581,5/11/2019 10:34,,Julien from #AWS is talking about #MachineLearning and #AI at #AWSSofia2019 https://t.co/G0EvQJedMa
582,5/11/2019 8:32,,Alex from #AWS talking about Amazon Web Service’s database service offerings at #AWSSofia2019 https://t.co/9dnyzbpRZj
583,5/8/2019 12:48,,"A big thank you to @MentorMate for being a Platinum Sponsor for AWS Community Day Sofia 2019. More info at https://t.co/foSbs2cXOy. 
#TechHuddle #AWSSofia #AWSSofia2019 #AWS #containers #serverless #AI #machinelearning #cloudcomputing #cloudservices https://t.co/rTppXgX1y9"
584,5/11/2019 10:30,"Marlborough, MA","Want to #migrate from traditional #infrastructure to #cloud ?Join us &amp; know more about it https://t.co/xOKafpRekw 

#AWS #Azure  #VMware #Oracle #iaas #DisasterRecovery #PaaS #CloudComputing #Cloudconsulting #IBM  #hosting #docker #Kubernetes #Automation #BigData #DataCenter"
585,5/11/2019 10:27,"iPhone: 51.514923,-0.128660",...for services that are simple to use but you can train yourself. They can offer the market differentiation of custom functionality with minimal overhead. Looking forward to #AWS Personalize hitting GA.
586,5/10/2019 18:25,"NA, SA, EU, APAC",APAC Amazon Route 53 <U+2139><U+FE0F><U+FE0F> Increased change propagation time #AWS
587,5/11/2019 4:03,"NA, SA, EU, APAC",APAC Amazon Route 53 <U+2139><U+FE0F><U+FE0F> Change Propagation Delays &amp; API Errors #AWS
588,5/10/2019 18:25,"NA, SA, EU, APAC",NA Amazon Route 53 <U+2139><U+FE0F><U+FE0F> Increased change propagation time #AWS
589,5/10/2019 19:40,"NA, SA, EU, APAC",SA Amazon Route 53 <U+2139><U+FE0F><U+FE0F> Increased Change Propagation Time #AWS
590,5/11/2019 9:45,"NA, SA, EU, APAC",SA Amazon Route 53 <U+2705> [RESOLVED] Change Propagation Delays &amp; API Errors #AWS
591,5/10/2019 19:41,"NA, SA, EU, APAC",EU Amazon Route 53 <U+2139><U+FE0F><U+FE0F> Increased Change Propagation Time #AWS
592,5/10/2019 18:25,"NA, SA, EU, APAC",SA Amazon Route 53 <U+2139><U+FE0F><U+FE0F> Increased change propagation time #AWS
593,5/11/2019 10:15,"NA, SA, EU, APAC",NA Amazon Route 53 <U+2139><U+FE0F><U+FE0F> [RESOLVED] Change Propagation Delays &amp; API Errors #AWS
594,5/10/2019 19:40,"NA, SA, EU, APAC",NA Amazon Route 53 <U+2139><U+FE0F><U+FE0F> Increased Change Propagation Time #AWS
595,5/10/2019 11:21,"NA, SA, EU, APAC",EU Amazon Relational Database Service (eu-west-1) <U+2705> [RESOLVED] Increased API Error Rates and Connectivity Issues #AWS
596,5/10/2019 19:40,"NA, SA, EU, APAC",APAC Amazon Route 53 <U+2139><U+FE0F><U+FE0F> Increased Change Propagation Time #AWS
597,5/10/2019 10:15,"NA, SA, EU, APAC",NA Amazon Managed Blockchain (us-east-1) <U+2705> Service is operating normally #AWS
598,5/11/2019 9:45,"NA, SA, EU, APAC",APAC Amazon Route 53 <U+2705> [RESOLVED] Change Propagation Delays &amp; API Errors #AWS
599,5/11/2019 3:26,"NA, SA, EU, APAC",EU Amazon Route 53 <U+2139><U+FE0F><U+FE0F> Change Propagation Delays #AWS
600,5/10/2019 8:51,"NA, SA, EU, APAC",EU Amazon Relational Database Service (eu-west-1) <U+2139><U+FE0F><U+FE0F> Increased API Error Rates #AWS
601,5/11/2019 3:25,"NA, SA, EU, APAC",NA Amazon Route 53 <U+2139><U+FE0F><U+FE0F> Change Propagation Delays #AWS
602,5/11/2019 3:30,"NA, SA, EU, APAC",SA Amazon Route 53 <U+2139><U+FE0F><U+FE0F> Change Propagation Delays #AWS
603,5/10/2019 11:11,"NA, SA, EU, APAC",EU Amazon Relational Database Service (eu-west-1) <U+2139><U+FE0F><U+FE0F> [RESOLVED] Increased API Error Rates and Connectivity Issues #AWS
604,5/11/2019 10:15,"NA, SA, EU, APAC",EU Amazon Route 53 <U+2139><U+FE0F><U+FE0F> [RESOLVED] Change Propagation Delays &amp; API Errors #AWS
605,5/10/2019 20:07,"NA, SA, EU, APAC",SA Amazon Route 53 <U+26A0><U+FE0F><U+FE0F> Increased Change Propagation Time #AWS
606,5/10/2019 10:16,"NA, SA, EU, APAC",EU AWS Firewall Manager (eu-west-2) <U+2705> Service is operating normally #AWS
607,5/11/2019 4:03,"NA, SA, EU, APAC",NA Amazon Route 53 <U+2139><U+FE0F><U+FE0F> Change Propagation Delays &amp; API Errors #AWS
608,5/10/2019 9:21,"NA, SA, EU, APAC",EU Amazon Relational Database Service (eu-west-1) <U+2139><U+FE0F><U+FE0F> Increased API Error Rates and Connectivity Issues #AWS
609,5/11/2019 9:46,"NA, SA, EU, APAC",EU Amazon Route 53 <U+2705> [RESOLVED] Change Propagation Delays &amp; API Errors #AWS
610,5/10/2019 10:16,"NA, SA, EU, APAC",APAC AWS Firewall Manager (ap-southeast-1) <U+2705> Service is operating normally #AWS
611,5/11/2019 0:35,"NA, SA, EU, APAC",NA Amazon Route 53 <U+26A0><U+FE0F><U+FE0F> Change Propagation Delays #AWS
612,5/11/2019 9:45,"NA, SA, EU, APAC",NA Amazon Route 53 <U+2705> [RESOLVED] Change Propagation Delays &amp; API Errors #AWS
613,5/10/2019 18:25,"NA, SA, EU, APAC",EU Amazon Route 53 <U+2139><U+FE0F><U+FE0F> Increased change propagation time #AWS
614,5/10/2019 9:35,"NA, SA, EU, APAC",EU AWS Elastic Beanstalk (eu-west-1) <U+2705> [RESOLVED] Increased API Error Rates #AWS
615,5/10/2019 10:16,"NA, SA, EU, APAC",APAC AWS Firewall Manager (ap-northeast-2) <U+2705> Service is operating normally #AWS
616,5/10/2019 8:33,"NA, SA, EU, APAC",EU AWS Elastic Beanstalk (eu-west-1) <U+2139><U+FE0F><U+FE0F> Increased API Error Rates #AWS
617,5/10/2019 20:07,"NA, SA, EU, APAC",NA Amazon Route 53 <U+26A0><U+FE0F><U+FE0F> Increased Change Propagation Time #AWS
618,5/10/2019 10:15,"NA, SA, EU, APAC",NA Amazon Elastic File System (Montreal) <U+2705> Service is operating normally #AWS
619,5/10/2019 20:07,"NA, SA, EU, APAC",EU Amazon Route 53 <U+26A0><U+FE0F><U+FE0F> Increased Change Propagation Time #AWS
620,5/11/2019 10:15,"NA, SA, EU, APAC",SA Amazon Route 53 <U+2139><U+FE0F><U+FE0F> [RESOLVED] Change Propagation Delays &amp; API Errors #AWS
621,5/11/2019 3:30,"NA, SA, EU, APAC",APAC Amazon Route 53 <U+2139><U+FE0F><U+FE0F> Change Propagation Delays #AWS
622,5/10/2019 20:07,"NA, SA, EU, APAC",APAC Amazon Route 53 <U+26A0><U+FE0F><U+FE0F> Increased Change Propagation Time #AWS
623,5/11/2019 10:15,"NA, SA, EU, APAC",APAC Amazon Route 53 <U+2139><U+FE0F><U+FE0F> [RESOLVED] Change Propagation Delays &amp; API Errors #AWS
624,5/10/2019 10:03,India,"#AWS #AppSync Allows Extra Visibility into Performance and Health of #GraphQL Operations
#AWSAppSync clarifies application development by allowing you build an adaptable #API to safely access, operate, &amp; merge data from one or more data sources. #CloudNews https://t.co/TRXUGaJmAF"
625,5/8/2019 12:16,India,Check out this Meetup: Accelerating &amp; Securing Content Delivery with Amazon CloudFront https://t.co/5YMkoSlKKT #Meetup #Pune via @Meetup #AmazonCloudFront #ContentDeliveryNetwork #CDN #AWS #Clouddotin #AWSCloud
626,5/10/2019 12:12,India,"Enroll Yourself If Not Done Yet! See You Tomorrow Morning At #Cloud.in For This #MeetUp #AmazonCloudFront #AWS #Cloud #AWSCloud #Clouddotin #CDN #ContentDeliveryNetwork
https://t.co/5YMkoSlKKT #Meetup #Pune via @Meetup"
627,5/11/2019 9:57,India,#AmazonGuardDuty is a threat detection service which constantly detects for harmful actions and prohibited activities to shield your #AWS accounts and workloads. #CloudNews #Cloud #AWSCloud #Clouddotin https://t.co/d1DR9gzz9S
628,5/9/2019 10:04,India,"#AWS #ElementalMediaStore Obtainable in #Europe #Stockholm #Region
#AWS #ElementalMediaStore is solution to keep fragmented #Video files when you require robust stability, low-latency reads/writes, &amp; to manage high volumes of parallel requests. #CloudNews https://t.co/LV1R3mC5Kd"
629,5/11/2019 9:45,South Africa,"Cloud security is not a Ronco rotisserie oven - you can't set it, and forget it! Check out this blog to learn how you can set up a continuous #cloudsecurity and compliance program to keep up with the continuous nature of #cloud. #aws #azure #gcp https://t.co/kXvdF5pzbC"
630,5/9/2019 9:04,South Africa,Want to easily apply your Palo Alto Networks #NGFW capabilities and policies across your #AWS Transit Network without trading-off performance and scale? Join our upcoming webinar on deploying VM-Series with @cloudacademy! #cloudsecurity https://t.co/HZgmiQqkaU
631,5/9/2019 9:04,South Africa,"As your business grows, so do your infrastructure needs. Join our upcoming webinar with @awscloud to learn how @informatica leveraged RedLock to help accelerate cloud adoption and manage security more easily. #cloudsecurity #aws #devsecops https://t.co/vwD55UQRpx"
632,5/9/2019 5:38,United Kingdom,"The #cloud infrastructure is available from AWS at an hourly rate, and this #AWS facility can be used for bursting + you don't need to create a new AWS account... #Nutanix #hybridcloud https://t.co/UpadKLyfky"
633,5/9/2019 17:45,United Kingdom,"The #cloud infrastructure is available from AWS at an hourly rate, and this #AWS facility can be used for bursting + you don't need to create a new AWS account... #Nutanix is #hybridcloud https://t.co/UpadKLyfky"
634,5/11/2019 9:43,United Kingdom,#Nutanix to run in #AWS and now a #backup appliance... https://t.co/nHsZoU10dO
635,5/11/2019 9:39,"Sydney, New South Wales","https://t.co/L4wGlmP4j8 Hi, I need help in finding a free room in Sydney with wifi for 10 people (Saturday mornings). Please, DM if you are keen to help me. Thanks :-) @tafensw @KogarahL @navitas @W1_intercambio @ci_intercambio #reactjs #React #AWS #node #Microsoft #javascript"
636,5/11/2019 9:35,London,Understand advanced #React patterns from these #webpack #courses https://t.co/70DaGVPTWY and track #application state in real-time with #Firebase. Also learn to improve your #application by deploying to #dynamic #cloudhosting #sites such as #AWS with #Babel and #codesplitting. https://t.co/iYunyIAplw
637,5/11/2019 9:30,Singapore,Are you curious about how you unlock your iPhone using your face? Want to build a face recognition application yourself. I wrote a blog to get one for yourself working few hours. Try it! https://t.co/SaDQjxvcjd #AI #DeepLearning #AWS #iPhone #FacerRcognition
638,5/11/2019 9:23,"Sofia, Bulgaria",At AWS Community Day in Sofia. Listening to Choosing the Right Database for the Right Applications in 2019 by @alex_casalboni #AWSSofia2019 #AWS https://t.co/bXsoW2nyUM
639,5/11/2019 9:21,Lebanon,Very much needed memory refresh for WordPress on #AWS best practices by @NicolasElKhour4 @BeirutDigitalD https://t.co/fVzeV4LEpx
640,5/11/2019 9:21,Israel,Trying it out with AWS Amplify in a small  side project #aws #amplify
641,5/11/2019 9:00,Mumbai.,"""Limited seats available, batches running full for AWS, Palo Alto, Azure course Hurry up and join, we only allow 15 students in each batch. Explore more opportunities for you in coming days.” #cisco #ccna #ccna #certification #aws #amazonwebservice #VMware #paloalto https://t.co/dYsL91YUoT"
642,5/11/2019 8:49,,"So you don't really see this anymore, but I carried those screenshots with me since the beta days of #AWS and #Azure, so I thought someone might be interested in seeing early Cloud UIs :) https://t.co/KcGEKNmhQM"
643,5/11/2019 8:45,"Cork, Ireland","...love the new addition @ #AWS #London yesterday!!! It was playing “Brown Sugar” by #TheRollingStones, so I needed to stop by...<U+0001F918><U+0001F3FB><U+0001F918><U+0001F3FB> https://t.co/Vd5mVphnS4"
644,5/8/2019 12:44,"Cork, Ireland",...@boxpaul talking about #AWS native services and how can be integrated with VMwareCloud in AWS #VMWonAWS at #AWSSummit #London https://t.co/NuGKKCrka8
645,5/8/2019 11:58,"Cork, Ireland",...@boxpaul getting ready for his “Accelerating Your Cloud with VMware Cloud on #AWS” at the #AWSSummit #London https://t.co/xPOkpGm3YS
646,5/11/2019 8:34,Vienna,"iCloud == AWS
DynamoDB == MySQL
Redshift == PostGres
#aws #apple #rebrand #insights

So what are we going to rebrand today?"
647,5/11/2019 8:30,"Draper, Utah","How do you maneuver @amazon's #network of #servers? With their own interactive color-coded map. 
https://t.co/UJkCIOQx0s #technews #amazon #AWS #information"
648,5/11/2019 8:29,France,Episode 210 Javax is coming. #JakartaEE #ApacheFoundation #AWS #Elastic #Micronaut #JHipster #Web #Docker #IE6 https://t.co/oAXPDFEqRE
649,5/9/2019 8:29,Nuneaton,Running the most reliable choice for Windows workloads: Windows on AWS https://t.co/w8LLOxz6mw #aws
650,5/8/2019 8:29,Nuneaton,Improve availability and latency of applications by using AWS Secret Manager’s Python client-side caching library https://t.co/Bwj9N9VHce #aws
651,5/11/2019 8:29,Nuneaton,Creating an AWS Batch environment for mixed CPU and GPU genomics workflows https://t.co/cvpeQFXoTL #aws
652,5/11/2019 8:04,"Hamburg, Germany","How we test and deploy react driven software using AWS, Cloudformation etc.

#AWS #cloudformation #Software #development #productivity @JobMatchMe https://t.co/Ep9YBI0DrG"
653,5/11/2019 8:03,"Waterford, Ireland",Great talk on the latest #aws serverless features by @alex_casalboni at #awssofia - I feel a @senecajs transport targeting lambda-SQS implementation might be a nice little project!
654,5/11/2019 8:02,"Berlin, Germany",At the AWS Community day in Sofia! Together with amazing AWS evangelists @julsimon and @alex_casalboni ! Thank  you @TechHuddle for organising this! #aws <U+0001F1E7><U+0001F1EC> https://t.co/cONOz5ZA0N
655,5/11/2019 8:00,"Rouen, France","<U+0001F4E3> New Podcast! ""Meetup Mai 2019 - Lancement l'AWS user group de Rouen - Sebastien HUGUENOT"" on @Spreaker #aws #cloud https://t.co/3vk46uls1w"
656,5/11/2019 7:45,San Francisco,"MongoDB exposure in public cloud has been going on forever now. High time companies use solutions such as #sophoscloudoptix

https://t.co/bkxqFZnQIO  #cloud #azurecloud #aws #sophos #cloudsecurity #awssecurity #gcp  #mongodb https://t.co/hfFlUTMBjs"
657,5/11/2019 7:21,London,At #AWSSofia2019 in #Sofia. Plamen is giving a lecture on scaling a chat app using #AWS. https://t.co/7tCKOAvbzq
658,5/10/2019 7:20,Hampshire UK,It is no secret that we are fans of the Data Vault 2.0™ method for #BusinessIntelligence and #DataWarehouse design. Read our new blog on our Data Vault tools and download the FREE ‘Data Vault Technology Landscape Guide’. https://t.co/85ewZvD2GG #DataVault #DynamoDB #AWS #AI https://t.co/jtvROKgzTG
659,5/9/2019 7:20,Hampshire UK,It is no secret that we are fans of the Data Vault 2.0™ method for #BusinessIntelligence and #DataWarehouse design. Read our new blog on our Data Vault tools and download the FREE ‘Data Vault Technology Landscape Guide’. https://t.co/85ewZvUE5g #DataVault #DynamoDB #AWS #AI https://t.co/zIztD5oatT
660,5/8/2019 7:20,Hampshire UK,It is no secret that we are fans of the Data Vault 2.0™ method for #BusinessIntelligence and #DataWarehouse design. Read our new blog on our Data Vault tools and download the FREE ‘Data Vault Technology Landscape Guide’. https://t.co/85ewZvUE5g #DataVault #DynamoDB #AWS #AI https://t.co/HEMbItvguG
661,5/11/2019 7:20,Hampshire UK,It is no secret that we are fans of the Data Vault 2.0™ method for #BusinessIntelligence and #DataWarehouse design. Read our new blog on our Data Vault tools and download the FREE ‘Data Vault Technology Landscape Guide’. https://t.co/85ewZvUE5g #DataVault #DynamoDB #AWS #AI https://t.co/CH1eJ75ghg
662,5/11/2019 7:06,Dubai,How Twitch monitors its services with Amazon CloudWatch #CloudComputing #AWS #Ops  https://t.co/iUnVK01LXN
663,5/11/2019 7:05,"Munich, Germany","At #SAPPHIRENOW, #SAP announced a new #cloud strategy: Embrace. &gt;&gt; https://t.co/AxF0yIIUqG #AWS #Azure #Google"
664,5/11/2019 7:00,Sewer,#Cisco expands its Application Centric Infrastructure #ACI into #AWS and #Microsoft #Azure clouds #datacenteranywhere #Cloud #CloudStrategy https://t.co/zMF6b3N5pK
665,5/8/2019 18:04,Sewer,Amazon Web Services makes its managed #blockchain service publicly available in the US. #Amazon #AWS #Microsoft #Google https://t.co/S5SXIlDQrq
666,5/9/2019 4:54,,“6 Lessons Learned Sending Mass Emails With AWS Lambda” by Austin Huminski #AWS  https://t.co/5S7FzAPewH
667,5/11/2019 6:58,,“Terraform Remote States in S3” by @denot #AWS #Terraform  https://t.co/KknLMNWIz6
668,5/10/2019 4:45,,“Lessons Learned from running EKS in Production” by @harshal2623 #AWS #Kubernetes  https://t.co/YnDdntUcSI
669,5/8/2019 6:44,,“Building a Text to Speech Converter with AWS Polly” by @deeheber #AWS  https://t.co/iJBUUCj2xh
670,5/11/2019 6:51,"Sofia, Bulgaria",I am at #awssofia If anyone is interested in talking about #clojure on #aws let me know
671,5/11/2019 6:24,,"Online Courses - Hacking with macOS - Build 18 Desktop Apps &gt; https://t.co/uOqM8PuZgC

#100DaysOfCode #Amazon #AWS #MachineLearning #Python #DataScience #agile #BigData #ArtificialIntelligence #Elasticsearch #Kubernetes #softwaredeveloper #udemy #Coupons #Free #Discounts https://t.co/rU3kwoKUO8"
672,5/10/2019 22:01,,"How to Create, Start and Configure #Amazon #EC2 instance using simple #Ansible Script? (spawn VM remotely) https://t.co/rUdG0wMbCN

#code #Cloud #amazoncloud #Azure #sysops #crunchify #infrastructure https://t.co/QJRKHRrtMJ"
673,5/11/2019 6:08,,"New: How to Install, Setup and Execute 1st #Amazon AWS #CLI (Command Line Interface) Command? https://t.co/NXBo50nd05

#amazonaws #AWS #amazonec2 #ec2 #CloudNative #cloud https://t.co/gr34kGuh8Z"
674,5/11/2019 6:02,United Kingdom,"Hello,

Hiring Big Data Record To Repor for our client in Madrid,Spain.Kindly please check the below details and send your updated cv along with below details.
Job Id: 29706
Role:- Big Data Architect.

 #it #Jobs #Aws #Cloud @newforceltd https://t.co/3j0Qy6BFTB"
675,5/11/2019 6:01,Chennai,"VISIT OUR WEBSITE :
https://t.co/lJD5k0uCzv
Amazon Web Services (AWS) is a secure cloud services platform, offering compute power, database storage, content
CALL NOW:86087 00340

#awstraininginchennai #aws #chennai #traininginstitutes  #awscourseinchennai https://t.co/Mb3iFqnqtG"
676,5/11/2019 0:31,,"12 Best AWS #Certification Courses, #Training &amp; #Tutorials

https://t.co/DOXLFHqWuF

#Amazon #awscertified #AWS #AWSdeveloper #Cloud #CloudComputing #Development #eLearning #DevOps #IoT #Tech #Technology #Career #jobs #exam #security #SysOps #IT #Business #Cisco #networking"
677,5/9/2019 2:01,,"12 Best AWS #Certification Courses, #Training &amp; #Tutorials

https://t.co/DOXLFHqWuF

#Amazon #awscertified #AWS #AWSdeveloper #Cloud #CloudComputing #Development #eLearning #DevOps #IoT #Tech #Technology #Career #jobs #exam #security #SysOps #IT #Business #Cisco #networking"
678,5/10/2019 12:01,,"35 Best #IT #Training &amp; #Certification Courses

https://t.co/tMOh7KaaNd

#AI #Analytics #IoT #BI #Amazon #AWS #tech #CCNA #Microsoft #Azure #Networking #cybersecurity #bitcoin #Cloud #Blockchain #DataScience #BigData #Cisco #SalesForce #Google #AR #VR #100DaysOfCode #Python #SQL"
679,5/9/2019 7:46,,"10 Best #Docker Tutorial for Developers 

https://t.co/wGnE2XzqJj

#Google #Kubenetes #Swarm #Container #AWS #Jenkins #DevOps #Cloud #Dockers #CloudComputing #Python #appdev #100DaysOfCode #Coding #routing #IP #Network #server #BI #IT #Development #programming"
680,5/8/2019 14:01,,"35 Best #IT #Training &amp; #Certification Courses

https://t.co/tMOh7KaaNd

#AI #Analytics #IoT #BI #Amazon #AWS #tech #CCNA #Microsoft #Azure #Networking #cybersecurity #bitcoin #Cloud #Blockchain #DataScience #BigData #Cisco #SalesForce #Google #AR #VR #100DaysOfCode #Python #SQL"
681,5/11/2019 6:01,,"10 Best #Docker Tutorial for Developers 

https://t.co/wGnE2XzqJj

#Google #Kubenetes #Swarm #Container #AWS #Jenkins #DevOps #Cloud #Dockers #CloudComputing #Python #appdev #100DaysOfCode #Coding #routing #IP #Network #server #BI #IT #Development #programming"
682,5/11/2019 5:44,"LAGOS, NIGERIA","Just saw a new t3. family in my AWS Console: t3a. Cant wait to explore and see what it brings new to the table of EC2 Family

#aws #ec2 #vms #cloudcomputing #iaas"
683,5/11/2019 5:01,,"Learn how to use AWS from beginner basics to advanced techniques, with online video tutorials.
Join Now and Learn: https://t.co/6ZaLFj2z2g
#AWS #AWSonlinecourse #cloudcomputingcourse https://t.co/okkmvzHey1"
684,5/11/2019 4:55,Internets of Thing 1 & Thing 2,Increasing access to blockchain and ledger databases - https://t.co/WQZdx08Afy #AWS #cloud #DevOps
685,5/11/2019 4:54,"Bengaluru, India","If your #AWS bills are too high and you do not have clear visibility into the overall health of your #AWS account, then AWS Account Audit is what you need! Know more about AWS Account Audit at https://t.co/Y3nahpBhWi https://t.co/AkgTZmfUW1"
686,5/11/2019 0:00,United States,"#Hiring CYBER SECURITY ARCHITECT - PA #jobs #jobsearch #jobseeker #jobshiring #IT #systemsEngineering #IaaS #PaaS #SaaS #Azure #Office365 #AWS #Kubernetes #CASB #SIEM #CISSP #ISSAP #ISSEP #CCNA #CCIE #LehighValley #PA
Apply here https://t.co/13DZKd0szm https://t.co/YmDrpFExMX"
687,5/8/2019 18:30,United States,"#Hiring CYBER SECURITY ARCHITECT - PA #jobs #jobsearch #jobseeker #jobshiring #IT #systemsEngineering #IaaS #PaaS #SaaS #Azure #Office365 #AWS #Kubernetes #CASB #SIEM #CISSP #ISSAP #ISSEP #CCNA #CCIE #LehighValley #PA
Apply here https://t.co/13DZKd0szm https://t.co/zjzpLq1Kvm"
688,5/9/2019 19:01,United States,"#Hiring CYBER SECURITY ARCHITECT - PA #jobs #jobsearch #jobseeker #jobshiring #IT #systemsEngineering #IaaS #PaaS #SaaS #Azure #Office365 #AWS #Kubernetes #CASB #SIEM #CISSP #ISSAP #ISSEP #CCNA #CCIE #LehighValley #PA
Apply here https://t.co/13DZKd0szm https://t.co/xsDJRrXOZo"
689,5/11/2019 4:30,United States,"#Hiring CYBER SECURITY ARCHITECT - PA #jobs #jobsearch #jobseeker #jobshiring #IT #systemsEngineering #IaaS #PaaS #SaaS #Azure #Office365 #AWS #Kubernetes #CASB #SIEM #CISSP #ISSAP #ISSEP #CCNA #CCIE #LehighValley #PA
Apply here https://t.co/13DZKd0szm https://t.co/G0f7cFTnNo"
690,5/11/2019 4:30,"Mumbai, India","Lead the way with new tech and professional #AWS Certified Sysops Engineer #course Call 7272072072 to know more or visit: https://t.co/qwS8GfR8BB

#AWSTraining #CloudCourses #CloudCertification #CloudCareer #CloudTraining #LearnCloud #LearnCloudComputing #ShivaamiAcademy https://t.co/S9TZhsa9Sx"
691,5/11/2019 4:13,,TIL: don’t try to mix custom cloud formation resources and the services they create in the same template. #aws #serverless
692,5/11/2019 4:08,"Washington, DC",Life Before  #aws #cloudfoundry #Azure ... https://t.co/U0SUkVk5Qp
693,5/8/2019 17:47,Greater Philadelphia Area,#AWS Executive Insights. Check it out! #awsome #bepeculiar #relentless https://t.co/PvzKqnqE11
694,5/11/2019 4:05,Greater Philadelphia Area,Our newest AWS Managed Services crew in India! #aws #awsome #bepeculiar #relentless #managedservices https://t.co/gG34TUaZ19
695,5/8/2019 4:01,"Hyderabad, India",Announcing AWS X-Ray Analytics – An Interactive approach to Trace Analysis https://t.co/rTF33lC9cO #CloudComputing #AWS https://t.co/41mT8QbNZZ
696,5/11/2019 3:52,"Hyderabad, India",Cyber Security #GDPR #cybersecurity #AWS  https://t.co/mOtkPNWFRw
697,5/11/2019 3:43,Navi Mumbai,"Terraform: Up And Running: Writing Infrastructure As Code
https://t.co/D3JkFzpoNg
@techgigdotcom  @TCS  @Accenture @Infosys @TekpreneurTech  #Ansible #SALT2019 #AWS #GoogleCloud #Terraform https://t.co/bItWw5aYgt"
698,5/11/2019 3:39,"Courbevoie, France",Forescout flops on lower than expected guidance – Tech Check News #ArtificialIntelligence #TCNN #Aws  https://t.co/M6vFK1oo5D
699,5/9/2019 5:30,"Sydney, Australia","Announcement of the new #AWS conference, re:Vise https://t.co/jIBfeTxlj1"
700,5/11/2019 3:18,"Sydney, Australia","Alright, I need help from the #AWS community. Is there anyone internally that can help me escalate a support ticket? The reps keep telling me to raise my issue on the forums (I'm using business support) or to increase my support level <U+0001F92C>. Please DM me."
701,5/11/2019 3:08,Warm Brunei,"Guys signup at DigitalOcean and get $100 free credit https://t.co/l6BdlxzaHz
#cloud #aws #hosting #vps"
702,5/8/2019 10:43,"London, UK",DXC takes open badge approach to team-focused AI training https://t.co/QvyCeBpilZ via @HYBRID_CIRCLE #Cisco #AWS https://t.co/STOBzgDROK
703,5/9/2019 10:37,"London, UK",CW Benelux: Netherlands offers young hackers re-education https://t.co/xaB84W3XbE via @Hybrid_Circle #Azure #AWS
704,5/10/2019 11:37,"London, UK",The future of the Norwegian startup ecosystem https://t.co/n8zbHvaGnt via @Hybrid_Circle #AWS #VMware
705,5/8/2019 10:13,"London, UK",Filling the digital transformation skills gap https://t.co/nst9sAczeY via @HYBRID_CIRCLE #VMware #AWS https://t.co/KRImMKNXBE
706,5/11/2019 2:37,"London, UK",BrandPost: Respond to Customers in Real Time with Edge Activation https://t.co/cEKEXEc9CT via @HYBRID_CIRCLE #AWS #HPE https://t.co/8MwTzJglMF
707,5/8/2019 16:50,"London, UK",MP sets out concerns over GP at Hand software https://t.co/514VEba8yN via @Hybrid_Circle #Azure #AWS
708,5/11/2019 3:08,"London, UK",A bridge too VAR https://t.co/tQSle6ZPxl via @Hybrid_Circle #Cloud #AWS
709,5/8/2019 17:13,"London, UK",BrandPost: The Agile Approach: Five Benefits for Financial Services https://t.co/WGGS6ZufES via @HYBRID_CIRCLE #Microsoft #AWS https://t.co/LQhHy6lHiO
710,5/9/2019 10:08,"London, UK",How digital leaders tackle IT modernization https://t.co/idRQUEnQvf via @HYBRID_CIRCLE #Azure #AWS https://t.co/rupp5BeqXy
711,5/10/2019 15:37,"London, UK",Regional differences in the UK’s computing curriculum https://t.co/0Z6RmC2RSZ via @Hybrid_Circle #AWS #Cisco
712,5/9/2019 12:08,"London, UK",BrandPost: Empowering IT Operation Teams with Artificial Intelligence https://t.co/pX6YgvsXpm via @HYBRID_CIRCLE #AWS #Cisco
713,5/9/2019 10:58,"London, UK",NHS Digital starts on multi-cloud push with #VMware #Cloud on #AWS deployment https://t.co/x4m9WIw0AV via @Hybrid_Circle #Cisco #HPE
714,5/7/2019 21:43,"London, UK",BrandPost: Protecting Data Privacy in a Data-Sharing World https://t.co/CemTkduOdb via @HYBRID_CIRCLE #AWS #Microsoft https://t.co/394XcYaoiX
